udid,observationTime,timeDiff,eclipseType,maxEclipse,timeSubmit,totalBegins,obscuration,flying,hear,perchedAlone,perchedOthers,sing,sitting,swimming,walking,other,eating,obscuration_bins,timeDiff_bins
69d2ef939faa5bab,before,0 days 00:02:04.502882,total,2024-04-08 15:06:00,2024-04-08 15:03:55.497118,2024-04-08 15:04:00,1.0,True,False,False,True,True,False,False,False,False,True,1,"(0 days 00:00:00, 0 days 00:05:00]"
69d2ef939faa5bab,before,0 days 00:03:51.525677,total,2024-04-08 15:06:00,2024-04-08 15:02:08.474323,2024-04-08 15:04:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
69d2ef939faa5bab,before,0 days 00:47:36.154413,total,2024-04-08 15:06:00,2024-04-08 14:18:23.845587,2024-04-08 15:04:00,1.0,False,False,False,False,False,False,False,True,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
69d2ef939faa5bab,before,0 days 00:40:59.185004,total,2024-04-08 15:06:00,2024-04-08 14:25:00.814996,2024-04-08 15:04:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
69d2ef939faa5bab,before,0 days 00:35:00.344855,total,2024-04-08 15:06:00,2024-04-08 14:30:59.655145,2024-04-08 15:04:00,1.0,True,False,False,True,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
69d2ef939faa5bab,before,0 days 01:18:40.063656,total,2024-04-08 15:06:00,2024-04-08 13:47:19.936344,2024-04-08 15:04:00,1.0,False,False,True,False,False,True,False,False,False,True,1,"(0 days 01:00:00, 0 days 01:30:00]"
69d2ef939faa5bab,before,0 days 00:20:02.023839,total,2024-04-08 15:06:00,2024-04-08 14:45:57.976161,2024-04-08 15:04:00,1.0,False,False,True,False,False,False,False,False,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
69d2ef939faa5bab,during,0 days 00:01:43.526600,total,2024-04-08 15:06:00,2024-04-08 15:07:43.526600,2024-04-08 15:04:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
69d2ef939faa5bab,during,0 days 00:00:25.255281,total,2024-04-08 15:06:00,2024-04-08 15:05:34.744719,2024-04-08 15:04:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
69d2ef939faa5bab,after,0 days 00:07:52.791548428,total,2024-04-08 15:06:00,2024-04-08 15:17:22.811159,2024-04-08 15:04:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
69d2ef939faa5bab,after,0 days 00:15:06.330788500,total,2024-04-08 15:06:00,2024-04-08 15:12:09.590250,2024-04-08 15:04:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
69d2ef939faa5bab,after,0 days 00:18:08.508550,total,2024-04-08 15:06:00,2024-04-08 15:24:08.508550,2024-04-08 15:04:00,1.0,True,False,False,True,True,True,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
69d2ef939faa5bab,after,0 days 00:19:49.984203,total,2024-04-08 15:06:00,2024-04-08 15:25:49.984203,2024-04-08 15:04:00,1.0,False,False,False,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
69d2ef939faa5bab,after,0 days 00:12:05.847421,total,2024-04-08 15:06:00,2024-04-08 15:18:05.847421,2024-04-08 15:04:00,1.0,True,False,True,False,False,True,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
69d2ef939faa5bab,after,0 days 00:12:54.221379,total,2024-04-08 15:06:00,2024-04-08 15:18:54.221379,2024-04-08 15:04:00,1.0,False,False,True,False,False,True,False,True,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6A121B04-B89C-46B7-B02B-0B608BE333D5,before,0 days 00:03:53.235613,total,2024-04-08 14:00:00,2024-04-08 13:56:06.764387,2024-04-08 13:58:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6A121B04-B89C-46B7-B02B-0B608BE333D5,after,0 days 00:06:00.476459,total,2024-04-08 14:00:00,2024-04-08 14:06:00.476459,2024-04-08 13:58:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6A545971-7958-44D7-93B3-09761812D33C,before,0 days 00:44:09.184376,total,2024-04-08 15:07:00,2024-04-08 14:22:50.815624,2024-04-08 15:05:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6A545971-7958-44D7-93B3-09761812D33C,before,0 days 00:19:33.953269,total,2024-04-08 15:07:00,2024-04-08 14:47:26.046731,2024-04-08 15:05:00,1.0,False,False,True,False,False,True,False,False,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
6A545971-7958-44D7-93B3-09761812D33C,after,0 days 00:11:52.071990,total,2024-04-08 15:07:00,2024-04-08 15:18:52.071990,2024-04-08 15:05:00,1.0,False,False,False,True,False,True,False,False,False,True,1,"(0 days 00:05:00, 0 days 00:15:00]"
6A545971-7958-44D7-93B3-09761812D33C,after,0 days 00:02:09.799947,total,2024-04-08 15:07:00,2024-04-08 15:09:09.799947,2024-04-08 15:05:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6A764EFD-7B89-404E-B7CE-DE2083593666,during,0 days 00:04:41.249667,partial,2024-04-08 11:11:00,2024-04-08 11:15:41.249667,2024-04-08 10:04:00,0.529,True,False,False,False,False,False,False,False,False,False,0-0.8,"(0 days 00:00:00, 0 days 00:05:00]"
6A79299C-43A5-411A-8A7B-B63635493ACD,before,0 days 01:12:16.484685333,total,2024-04-08 15:27:00,2024-04-08 14:52:52.928434,2024-04-08 15:25:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
6B0C444C-7D27-4BF0-8AAB-8218A44C9A48,before,0 days 00:17:09.710119,total,2024-04-08 15:10:00,2024-04-08 14:52:50.289881,2024-04-08 15:08:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6B0C444C-7D27-4BF0-8AAB-8218A44C9A48,after,0 days 00:22:04.876481,total,2024-04-08 15:10:00,2024-04-08 15:32:04.876481,2024-04-08 15:08:00,1.0,False,False,False,True,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6B0C444C-7D27-4BF0-8AAB-8218A44C9A48,after,0 days 00:09:45.661854,total,2024-04-08 15:10:00,2024-04-08 15:15:30.869951,2024-04-08 15:08:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6B3F1E3D-7CD4-4991-A2DE-E8522AEDF984,before,0 days 00:38:32.013807,total,2024-04-08 15:06:00,2024-04-08 14:27:27.986193,2024-04-08 15:04:00,1.0,False,False,True,False,True,False,False,False,True,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6B3F1E3D-7CD4-4991-A2DE-E8522AEDF984,after,0 days 00:26:21.553753,total,2024-04-08 15:06:00,2024-04-08 15:32:21.553753,2024-04-08 15:04:00,1.0,False,False,False,False,False,False,False,True,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
6B3F1E3D-7CD4-4991-A2DE-E8522AEDF984,after,0 days 00:04:34.835260,total,2024-04-08 15:06:00,2024-04-08 15:10:34.835260,2024-04-08 15:04:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6B6E6E40-75A5-4238-9C0C-3BCC581B87DC,after,0 days 00:11:32.084795,total,2024-04-08 14:04:00,2024-04-08 14:15:32.084795,2024-04-08 14:02:00,1.0,False,False,False,False,True,False,False,False,False,True,1,"(0 days 00:05:00, 0 days 00:15:00]"
6B6E6E40-75A5-4238-9C0C-3BCC581B87DC,after,0 days 00:13:27.157308,total,2024-04-08 14:04:00,2024-04-08 14:17:27.157308,2024-04-08 14:02:00,1.0,False,False,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6B6EEF4C-29FD-44BD-8C3B-782663C43159,before,0 days 01:46:41.934009,total,2024-04-08 15:12:00,2024-04-08 12:21:49.852344,2024-04-08 15:11:00,1.0,True,False,True,False,False,False,False,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
6B6EEF4C-29FD-44BD-8C3B-782663C43159,before,0 days 02:49:18.316284,total,2024-04-08 15:12:00,2024-04-08 12:22:41.683716,2024-04-08 15:11:00,1.0,True,False,True,False,True,False,False,False,False,True,1,"(0 days 02:00:00, 0 days 04:00:00]"
6B6EEF4C-29FD-44BD-8C3B-782663C43159,before,0 days 02:51:59.148956,total,2024-04-08 15:12:00,2024-04-08 12:20:00.851044,2024-04-08 15:11:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
6B6EEF4C-29FD-44BD-8C3B-782663C43159,before,0 days 02:53:18.401724,total,2024-04-08 15:12:00,2024-04-08 12:18:41.598276,2024-04-08 15:11:00,1.0,True,True,True,False,False,True,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
6B6EEF4C-29FD-44BD-8C3B-782663C43159,before,0 days 01:46:21.653455,total,2024-04-08 15:12:00,2024-04-08 12:20:53.571310,2024-04-08 15:11:00,1.0,False,False,True,False,False,False,False,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
6B6EEF4C-29FD-44BD-8C3B-782663C43159,before,0 days 00:42:18.477674,total,2024-04-08 15:12:00,2024-04-08 14:29:41.522326,2024-04-08 15:11:00,1.0,True,False,True,False,False,False,False,True,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
6B6EEF4C-29FD-44BD-8C3B-782663C43159,before,0 days 00:13:09.984227,total,2024-04-08 15:12:00,2024-04-08 14:58:50.015773,2024-04-08 15:11:00,1.0,True,False,False,False,False,False,False,False,False,True,1,"(0 days 00:05:00, 0 days 00:15:00]"
6B6EEF4C-29FD-44BD-8C3B-782663C43159,before,0 days 00:13:56.895161,total,2024-04-08 15:12:00,2024-04-08 14:58:03.104839,2024-04-08 15:11:00,1.0,True,False,True,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6B718AE9-A57E-4620-A592-97805D9F56B8,before,0 days 00:05:33.010291,total,2024-04-08 15:21:00,2024-04-08 15:15:26.989709,2024-04-08 15:19:00,1.0,False,False,False,True,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6B718AE9-A57E-4620-A592-97805D9F56B8,before,0 days 00:03:47.909240,total,2024-04-08 15:21:00,2024-04-08 15:17:12.090760,2024-04-08 15:19:00,1.0,False,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6B718AE9-A57E-4620-A592-97805D9F56B8,before,0 days 00:02:40.508700,total,2024-04-08 15:21:00,2024-04-08 15:18:19.491300,2024-04-08 15:19:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6B718AE9-A57E-4620-A592-97805D9F56B8,during,0 days 00:00:26.342844,total,2024-04-08 15:21:00,2024-04-08 15:21:26.342844,2024-04-08 15:19:00,1.0,False,False,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6C1DB826-24E1-47C9-9539-3B0833F20B5B,before,0 days 00:06:46.227924,total,2024-04-08 15:08:00,2024-04-08 15:01:13.772076,2024-04-08 15:06:00,1.0,True,True,False,True,True,True,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6C1DB826-24E1-47C9-9539-3B0833F20B5B,before,0 days 00:13:02.091277,total,2024-04-08 15:08:00,2024-04-08 14:54:57.908723,2024-04-08 15:06:00,1.0,False,True,False,True,True,False,False,True,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6C1DB826-24E1-47C9-9539-3B0833F20B5B,during,0 days 00:00:30.189734,total,2024-04-08 15:08:00,2024-04-08 15:08:30.189734,2024-04-08 15:06:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6C1DB826-24E1-47C9-9539-3B0833F20B5B,after,0 days 00:04:44.030036,total,2024-04-08 15:08:00,2024-04-08 15:12:44.030036,2024-04-08 15:06:00,1.0,False,True,True,True,True,True,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6C1DB826-24E1-47C9-9539-3B0833F20B5B,after,0 days 00:02:12.644462,total,2024-04-08 15:08:00,2024-04-08 15:10:12.644462,2024-04-08 15:06:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6C843F08-F503-4767-83E9-674A7D385C07,before,0 days 01:58:11.067869,total,2024-04-08 15:21:00,2024-04-08 13:04:27.488332,2024-04-08 15:19:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
6C843F08-F503-4767-83E9-674A7D385C07,before,0 days 01:43:24.509258,total,2024-04-08 15:21:00,2024-04-08 13:37:35.490742,2024-04-08 15:19:00,1.0,False,False,True,False,False,False,False,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
6C843F08-F503-4767-83E9-674A7D385C07,before,0 days 01:35:08.996336,total,2024-04-08 15:21:00,2024-04-08 13:05:49.808674,2024-04-08 15:19:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
6C843F08-F503-4767-83E9-674A7D385C07,before,0 days 01:45:37.121023,total,2024-04-08 15:21:00,2024-04-08 13:35:22.878977,2024-04-08 15:19:00,1.0,False,False,False,False,False,False,True,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
6C843F08-F503-4767-83E9-674A7D385C07,before,0 days 00:46:29.028970,total,2024-04-08 15:21:00,2024-04-08 14:34:30.971030,2024-04-08 15:19:00,1.0,False,True,False,False,False,False,False,False,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
6C843F08-F503-4767-83E9-674A7D385C07,after,0 days 00:15:34.495534,total,2024-04-08 15:21:00,2024-04-08 15:36:34.495534,2024-04-08 15:19:00,1.0,False,False,False,False,False,False,True,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6C843F08-F503-4767-83E9-674A7D385C07,after,0 days 00:08:02.579054500,total,2024-04-08 15:21:00,2024-04-08 15:31:42.867877,2024-04-08 15:19:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6C9FDE08-C4AD-4798-BAD4-E9852226A873,during,0 days 00:18:24.792876,partial,2024-04-08 15:06:00,2024-04-08 14:47:35.207124,2024-04-08 13:49:00,0.999,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6C9FDE08-C4AD-4798-BAD4-E9852226A873,during,0 days 00:17:49.949675,partial,2024-04-08 15:06:00,2024-04-08 14:48:10.050325,2024-04-08 13:49:00,0.999,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6C9FDE08-C4AD-4798-BAD4-E9852226A873,during,0 days 00:09:49.069024,partial,2024-04-08 15:06:00,2024-04-08 14:56:10.930976,2024-04-08 13:49:00,0.999,False,True,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6D45C1AA-51EC-48EB-A8F1-75D00CDB7BAC,after,0 days 00:09:59.740736,total,2024-04-08 15:30:00,2024-04-08 15:39:59.740736,2024-04-08 15:30:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6E3AAF12-B124-4EE0-9174-B240EDF01E98,before,0 days 02:26:48.474977500,total,2024-04-08 15:06:00,2024-04-08 12:38:42.946374,2024-04-08 15:04:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
6E65DC65-AB38-4A9A-9231-58B79FC9ED10,before,0 days 00:06:20.196570,total,2024-04-08 15:07:00,2024-04-08 15:00:39.803430,2024-04-08 15:05:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6E8C709A-7587-4342-A71B-34587AD920F5,before,0 days 00:42:47.722162,total,2024-04-08 15:08:00,2024-04-08 14:25:12.277838,2024-04-08 15:06:00,1.0,True,True,False,False,False,False,False,True,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6E8C709A-7587-4342-A71B-34587AD920F5,before,0 days 00:28:39.204701500,total,2024-04-08 15:08:00,2024-04-08 14:19:38.624718,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,False,True,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6E8C709A-7587-4342-A71B-34587AD920F5,before,0 days 00:35:11.991883,total,2024-04-08 15:08:00,2024-04-08 14:32:48.008117,2024-04-08 15:06:00,1.0,True,True,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6E8C709A-7587-4342-A71B-34587AD920F5,before,0 days 00:32:16.579929,total,2024-04-08 15:08:00,2024-04-08 14:35:43.420071,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6E8C709A-7587-4342-A71B-34587AD920F5,before,0 days 00:49:02.550328,total,2024-04-08 15:08:00,2024-04-08 14:18:57.449672,2024-04-08 15:06:00,1.0,False,False,False,False,False,False,True,True,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6E8C709A-7587-4342-A71B-34587AD920F5,during,0 days 00:01:40.028064,total,2024-04-08 15:08:00,2024-04-08 15:09:40.028064,2024-04-08 15:06:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6E8C709A-7587-4342-A71B-34587AD920F5,after,0 days 00:27:00.510637,total,2024-04-08 15:08:00,2024-04-08 15:35:00.510637,2024-04-08 15:06:00,1.0,True,True,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 03:06:33.384497500,total,2024-04-08 15:07:00,2024-04-08 14:13:09.081447,2024-04-08 15:05:00,1.0,True,False,True,False,True,False,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 00:27:54.386714,total,2024-04-08 15:07:00,2024-04-08 14:39:05.613286,2024-04-08 15:05:00,1.0,True,False,True,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 03:57:54.593818,total,2024-04-08 15:07:00,2024-04-08 11:09:05.406182,2024-04-08 15:05:00,1.0,False,False,True,False,True,True,False,False,False,False,1,"(0 days 02:00:00, 0 days 04:00:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 00:15:42.248697,total,2024-04-08 15:07:00,2024-04-08 14:51:17.751303,2024-04-08 15:05:00,1.0,True,False,True,True,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 00:17:58.943994,total,2024-04-08 15:07:00,2024-04-08 14:27:18.166690,2024-04-08 15:05:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 01:11:44.060996,total,2024-04-08 15:07:00,2024-04-08 13:55:15.939004,2024-04-08 15:05:00,1.0,True,False,True,False,True,True,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 00:33:18.914219,total,2024-04-08 15:07:00,2024-04-08 14:33:41.085781,2024-04-08 15:05:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 00:20:56.748416,total,2024-04-08 15:07:00,2024-04-08 14:46:03.251584,2024-04-08 15:05:00,1.0,True,False,True,False,False,True,False,True,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 01:00:20.123899,total,2024-04-08 15:07:00,2024-04-08 14:06:39.876101,2024-04-08 15:05:00,1.0,False,True,False,False,True,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 00:02:52.234083,total,2024-04-08 15:07:00,2024-04-08 15:04:07.765917,2024-04-08 15:05:00,1.0,True,False,False,True,False,False,False,True,False,True,1,"(0 days 00:00:00, 0 days 00:05:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 00:09:03.616432,total,2024-04-08 15:07:00,2024-04-08 14:57:56.383568,2024-04-08 15:05:00,1.0,False,False,True,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 00:34:22.243783,total,2024-04-08 15:07:00,2024-04-08 14:32:37.756217,2024-04-08 15:05:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 00:29:34.323169,total,2024-04-08 15:07:00,2024-04-08 14:37:25.676831,2024-04-08 15:05:00,1.0,False,False,False,True,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,before,0 days 00:10:43.287362,total,2024-04-08 15:07:00,2024-04-08 14:56:16.712638,2024-04-08 15:05:00,1.0,True,False,True,False,False,False,False,True,True,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6F1E2ADA-A2B7-41E6-8725-F211A4FEFFCE,after,0 days 00:05:32.194486,total,2024-04-08 15:07:00,2024-04-08 15:12:32.194486,2024-04-08 15:05:00,1.0,True,False,False,False,True,False,False,True,False,True,1,"(0 days 00:05:00, 0 days 00:15:00]"
6F6A124F-A346-407E-9C15-18CB9A7F8FF0,before,0 days 00:07:14.504931,total,2024-04-08 15:12:00,2024-04-08 15:04:45.495069,2024-04-08 15:11:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6FA51F21-92AB-4FBF-9C24-E214EFF7B5BB,during,0 days 00:00:49.961640,total,2024-04-08 15:06:00,2024-04-08 15:06:49.961640,2024-04-08 15:04:00,1.0,False,True,False,False,False,False,False,False,True,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6FA51F21-92AB-4FBF-9C24-E214EFF7B5BB,after,0 days 00:37:36.767690,total,2024-04-08 15:06:00,2024-04-08 15:43:36.767690,2024-04-08 15:04:00,1.0,False,False,True,False,False,False,False,False,False,True,1,"(0 days 00:15:00, 0 days 01:00:00]"
6FAE03FB-1BF6-43B3-BD07-6EE9EE8E4A8A,before,0 days 00:10:41.858255,total,2024-04-08 15:28:00,2024-04-08 15:17:18.141745,2024-04-08 15:27:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6FAE03FB-1BF6-43B3-BD07-6EE9EE8E4A8A,before,0 days 01:21:31.979848,total,2024-04-08 15:28:00,2024-04-08 14:06:28.020152,2024-04-08 15:27:00,1.0,False,False,True,False,False,False,False,True,False,True,1,"(0 days 01:00:00, 0 days 01:30:00]"
6FAE03FB-1BF6-43B3-BD07-6EE9EE8E4A8A,before,0 days 00:09:57.091761,total,2024-04-08 15:28:00,2024-04-08 15:18:02.908239,2024-04-08 15:27:00,1.0,False,False,False,False,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6FAE03FB-1BF6-43B3-BD07-6EE9EE8E4A8A,before,0 days 01:15:45.142013,total,2024-04-08 15:28:00,2024-04-08 14:12:14.857987,2024-04-08 15:27:00,1.0,False,False,True,False,False,False,False,False,False,True,1,"(0 days 01:00:00, 0 days 01:30:00]"
6FAE03FB-1BF6-43B3-BD07-6EE9EE8E4A8A,after,0 days 00:34:00.592241,total,2024-04-08 15:28:00,2024-04-08 16:02:00.592241,2024-04-08 15:27:00,1.0,True,False,True,True,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6FB39F52-51C6-4696-A213-D47CA3F471AC,before,0 days 01:35:26.947903,total,2024-04-08 15:13:00,2024-04-08 13:37:33.052097,2024-04-08 15:12:00,1.0,False,False,False,False,False,False,True,False,False,False,1,"(0 days 01:30:00, 0 days 02:00:00]"
6FB39F52-51C6-4696-A213-D47CA3F471AC,before,0 days 00:18:09.326952500,total,2024-04-08 15:13:00,2024-04-08 14:41:35.825779,2024-04-08 15:12:00,1.0,False,False,True,False,True,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6FB39F52-51C6-4696-A213-D47CA3F471AC,before,0 days 00:05:19.193726500,total,2024-04-08 15:13:00,2024-04-08 15:05:07.549700,2024-04-08 15:12:00,1.0,False,False,False,True,True,False,False,False,False,False,1,"(0 days 00:05:00, 0 days 00:15:00]"
6FB39F52-51C6-4696-A213-D47CA3F471AC,before,0 days 00:46:40.411566,total,2024-04-08 15:13:00,2024-04-08 14:26:19.588434,2024-04-08 15:12:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6FB39F52-51C6-4696-A213-D47CA3F471AC,before,0 days 00:56:57.014728,total,2024-04-08 15:13:00,2024-04-08 14:16:02.985272,2024-04-08 15:12:00,1.0,False,False,True,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6FB39F52-51C6-4696-A213-D47CA3F471AC,during,0 days 00:00:20.500289,total,2024-04-08 15:13:00,2024-04-08 15:13:20.500289,2024-04-08 15:12:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6FB39F52-51C6-4696-A213-D47CA3F471AC,after,0 days 00:04:49.972505,total,2024-04-08 15:13:00,2024-04-08 15:17:49.972505,2024-04-08 15:12:00,1.0,True,False,False,True,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6FB39F52-51C6-4696-A213-D47CA3F471AC,after,0 days 00:15:20.949060,total,2024-04-08 15:13:00,2024-04-08 15:28:20.949060,2024-04-08 15:12:00,1.0,True,False,False,False,False,False,False,False,False,False,1,"(0 days 00:15:00, 0 days 01:00:00]"
6FB39F52-51C6-4696-A213-D47CA3F471AC,after,0 days 00:02:10.076845,total,2024-04-08 15:13:00,2024-04-08 15:15:10.076845,2024-04-08 15:12:00,1.0,False,False,False,True,False,False,False,False,False,False,1,"(0 days 00:00:00, 0 days 00:05:00]"
6FDE6B2C-BAF6-452B-B267-5C0B1C8A619D,before,0 days 01:28:53.517224,total,2024-04-08 15:14:00,2024-04-08 13:45:06.482776,2024-04-08 15:12:00,1.0,False,True,False,False,False,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
6FF7822F-1C58-4064-90C8-BA774856D9D9,before,0 days 01:16:26.474085333,total,2024-04-08 15:08:00,2024-04-08 14:10:23.410598,2024-04-08 15:06:00,1.0,True,False,False,False,True,False,False,False,False,False,1,"(0 days 01:00:00, 0 days 01:30:00]"
